"","Organization","Type","positive","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos_Pred_Value","Neg_Pred_Value","Precision","Recall","F1","Prevalence","Detection_Rate","Detection_Prevalence","Balanced_Accuracy","Size","AUC"
"134","Cnn","hahaData","0",0.698003327787022,0.396006655574043,0.671170355828856,0.723863821904585,0.5,3.70188959107131e-44,0.344783977784752,0.682196339434276,0.713810316139767,0.70446735395189,0.691935483870968,0.70446735395189,0.682196339434276,0.693153000845309,0.5,0.341098169717138,0.484193011647255,0.698003327787022,2404,0.698003327787022
"135","Cnn","hahaData","0",0.708818635607321,0.417637271214642,0.682230706728061,0.734380746071222,0.5,4.795153953128e-49,0.000512004522189905,0.653910149750416,0.763727121464226,0.734579439252336,0.688155922038981,0.734579439252336,0.653910149750416,0.691901408450704,0.5,0.326955074875208,0.445091514143095,0.708818635607321,2404,0.708818635607321
"136","Cnn","hahaData","0",0.707986688851914,0.415973377703827,0.681379293987097,0.733572369910558,0.5,1.16720153252174e-48,0.200184804177579,0.687188019966722,0.728785357737105,0.717013888888889,0.699680511182109,0.717013888888889,0.687188019966722,0.7017841971113,0.5,0.343594009983361,0.479201331114809,0.707986688851914,2404,0.707986688851913
"137","Cnn","hahaData","0",0.72712146422629,0.454242928452579,0.700988568795724,0.752138170761389,0.5,5.43155213220884e-58,0.472877579648154,0.715474209650582,0.738768718801997,0.732538330494037,0.721951219512195,0.732538330494037,0.715474209650582,0.723905723905724,0.5,0.357737104825291,0.488352745424293,0.72712146422629,2404,0.72712146422629
"138","Cnn","hahaData","0",0.706322795341098,0.412645590682196,0.67967677928943,0.731955306040705,0.5,6.83309087409195e-48,0.338040908768533,0.722129783693844,0.690515806988353,0.7,0.713058419243986,0.7,0.722129783693844,0.710892710892711,0.5,0.361064891846922,0.515806988352745,0.706322795341098,2404,0.706322795341098
"139","Cnn","hahaData","0",0.726289517470882,0.452579034941764,0.700134805240475,0.751332151600549,0.5,1.44652600576956e-57,0.581415806674324,0.717138103161398,0.735440931780366,0.730508474576271,0.722222222222222,0.730508474576271,0.717138103161398,0.723761544920235,0.5,0.358569051580699,0.490848585690516,0.726289517470882,2404,0.726289517470882
"140","Cnn","hahaData","0",0.699667221297837,0.399334442595674,0.672870827102205,0.7254829340658,0.5,6.84530870105283e-45,0.0735385619032393,0.670549084858569,0.728785357737105,0.712014134275618,0.688679245283019,0.712014134275618,0.670549084858569,0.690659811482433,0.5,0.335274542429285,0.470881863560732,0.699667221297837,2404,0.699667221297837
"141","USAToday","hahaData","0",0.707736389684814,0.415472779369628,0.672451527143656,0.741254182313174,0.5,5.98010877826714e-29,0.944182513250483,0.70487106017192,0.710601719197708,0.708933717579251,0.706552706552707,0.708933717579251,0.70487106017192,0.706896551724138,0.5,0.35243553008596,0.497134670487106,0.707736389684814,1398,0.707736389684814
"142","USAToday","hahaData","0",0.683381088825215,0.36676217765043,0.647434998734624,0.717768209229965,0.5,8.06886514815532e-23,0.501155479478209,0.699140401146132,0.667621776504298,0.677777777777778,0.689349112426036,0.677777777777778,0.699140401146132,0.688293370944993,0.5,0.349570200573066,0.515759312320917,0.683381088825215,1398,0.683381088825215
"143","USAToday","hahaData","0",0.714899713467049,0.429799426934097,0.679831091201501,0.748139971622515,0.5,6.47842927078114e-31,0.776753356794,0.722063037249284,0.707736389684814,0.711864406779661,0.718023255813954,0.711864406779661,0.722063037249284,0.716927453769559,0.5,0.361031518624642,0.507163323782235,0.714899713467049,1398,0.714899713467049
"144","USAToday","hahaData","0",0.722063037249284,0.444126074498567,0.687220932847815,0.755015437913549,0.5,5.89503094453724e-33,0.719610739894774,0.713467048710602,0.730659025787966,0.725947521865889,0.71830985915493,0.725947521865889,0.713467048710602,0.719653179190751,0.5,0.356733524355301,0.491404011461318,0.722063037249284,1398,0.722063037249284
"145","USAToday","hahaData","0",0.702005730659026,0.404011461318052,0.666555125158531,0.735738270978803,0.5,1.97303163837956e-27,0.0830178282939977,0.664756446991404,0.739255014326648,0.718266253869969,0.688,0.718266253869969,0.664756446991404,0.69047619047619,0.5,0.332378223495702,0.462750716332378,0.702005730659026,1398,0.702005730659026
"146","USAToday","hahaData","0",0.70487106017192,0.40974212034384,0.669502528695047,0.738497027394531,0.5,3.48220532996818e-28,0.834432700421048,0.710601719197708,0.699140401146132,0.702549575070822,0.707246376811594,0.702549575070821,0.710601719197708,0.706552706552707,0.5,0.355300859598854,0.505730659025788,0.70487106017192,1398,0.70487106017192
"147","USAToday","hahaData","0",0.689111747851003,0.378223495702006,0.653311200195397,0.723304399404342,0.5,3.46621544122774e-24,0.683782860011433,0.699140401146132,0.679083094555874,0.685393258426966,0.692982456140351,0.685393258426966,0.699140401146132,0.692198581560284,0.5,0.349570200573066,0.510028653295129,0.689111747851003,1398,0.689111747851003
"148","USAToday","hahaData","0",0.70487106017192,0.40974212034384,0.669502528695047,0.738497027394531,0.5,3.48220532996818e-28,0.727564952459421,0.713467048710602,0.696275071633238,0.701408450704225,0.708454810495627,0.701408450704225,0.713467048710602,0.707386363636364,0.5,0.356733524355301,0.508595988538682,0.70487106017192,1398,0.70487106017192
"149","USAToday","hahaData","0",0.677650429799427,0.355300859598854,0.641564814274114,0.712225980661311,0.5,1.69128130775669e-21,0.593802857207702,0.664756446991404,0.69054441260745,0.682352941176471,0.673184357541899,0.682352941176471,0.664756446991404,0.67343976777939,0.5,0.332378223495702,0.487106017191977,0.677650429799427,1398,0.677650429799427
"150","USAToday","hahaData","0",0.700573065902579,0.401146131805158,0.665082017336026,0.734358296412685,0.5,4.64885221489713e-27,1,0.699140401146132,0.702005730659026,0.701149425287356,0.7,0.701149425287356,0.699140401146132,0.700143472022956,0.5,0.349570200573066,0.498567335243553,0.700573065902579,1398,0.700573065902579
"151","NYT","hahaData","0",0.660504201680672,0.321008403361345,0.632808015493359,0.687404560141783,0.5,3.92353525592884e-29,0.80354697736477,0.665546218487395,0.65546218487395,0.658901830282862,0.66213921901528,0.658901830282862,0.665546218487395,0.662207357859532,0.5,0.332773109243697,0.505042016806723,0.660504201680672,2381,0.660504201680672
"152","NYT","hahaData","0",0.689075630252101,0.378151260504202,0.661913093997203,0.715300242868833,0.5,5.88566123779938e-40,0.435501031361421,0.67563025210084,0.702521008403361,0.694300518134715,0.684124386252046,0.694300518134715,0.67563025210084,0.684838160136286,0.5,0.33781512605042,0.486554621848739,0.689075630252101,2381,0.689075630252101
"153","NYT","hahaData","0",0.648739495798319,0.297478991596639,0.620855624537219,0.675885990013903,0.5,3.18359487795513e-25,0.52487368321117,0.636974789915966,0.660504201680672,0.652323580034423,0.645320197044335,0.652323580034423,0.636974789915966,0.644557823129252,0.5,0.318487394957983,0.488235294117647,0.648739495798319,2381,0.648739495798319
"154","NYT","hahaData","0",0.684033613445378,0.368067226890756,0.65676867033322,0.710385725288899,0.5,6.598367757017e-38,0.877047433501906,0.680672268907563,0.687394957983193,0.685279187817259,0.682804674457429,0.685279187817259,0.680672268907563,0.682967959527825,0.5,0.340336134453782,0.496638655462185,0.684033613445378,2381,0.684033613445378
"155","NYT","hahaData","0",0.669747899159664,0.339495798319328,0.642212106377025,0.696441915908377,0.5,1.99669005201887e-32,0.419612768967461,0.684033613445378,0.65546218487395,0.665032679738562,0.674740484429066,0.665032679738562,0.684033613445378,0.674399337199668,0.5,0.342016806722689,0.514285714285714,0.669747899159664,2381,0.669747899159664
"156","NYT","hahaData","0",0.638655462184874,0.277310924369748,0.610625076897411,0.665998547684594,0.5,4.03485834091784e-22,0.961537498287098,0.636974789915966,0.640336134453781,0.639123102866779,0.638190954773869,0.639123102866779,0.636974789915966,0.638047138047138,0.5,0.318487394957983,0.498319327731092,0.638655462184874,2381,0.638655462184874
"157","NYT","hahaData","0",0.656302521008403,0.312605042016807,0.62853720916001,0.683292883937772,0.5,1.06142182657441e-27,0.488776923770936,0.643697478991597,0.66890756302521,0.660344827586207,0.652459016393443,0.660344827586207,0.643697478991597,0.651914893617021,0.5,0.321848739495798,0.487394957983193,0.656302521008403,2381,0.656302521008403
"158","NYT","hahaData","0",0.654621848739496,0.309243697478992,0.626829541109654,0.68164755784296,0.5,3.86832778418824e-27,0.0484893539998631,0.620168067226891,0.689075630252101,0.666064981949459,0.644654088050314,0.666064981949459,0.620168067226891,0.642297650130548,0.5,0.310084033613445,0.465546218487395,0.654621848739496,2381,0.654621848739496
"159","NYT","hahaData","0",0.666386554621849,0.332773109243697,0.638791104080965,0.693156940058573,0.5,3.31655951494839e-31,1,0.667226890756302,0.665546218487395,0.666107382550336,0.666666666666667,0.666107382550336,0.667226890756302,0.666666666666667,0.5,0.333613445378151,0.500840336134454,0.666386554621849,2381,0.666386554621849
"160","NYT","hahaData","0",0.64453781512605,0.289075630252101,0.616591302174083,0.671767819035948,0.5,6.65876824818861e-24,0.496059251843066,0.657142857142857,0.631932773109244,0.640983606557377,0.648275862068965,0.640983606557377,0.657142857142857,0.64896265560166,0.5,0.328571428571429,0.512605042016807,0.64453781512605,2381,0.64453781512605
"161","NBC","hahaData","0",0.714285714285714,0.428571428571429,0.683476540874373,0.743678492031019,0.5,5.89586597093511e-39,0.00491580235039338,0.662946428571429,0.765625,0.738805970149254,0.694331983805668,0.738805970149254,0.662946428571429,0.698823529411765,0.5,0.331473214285714,0.448660714285714,0.714285714285714,1793,0.714285714285714
"162","NBC","hahaData","0",0.705357142857143,0.410714285714286,0.674308122472765,0.735049077312493,0.5,7.71658902489426e-36,0.0227747278540403,0.662946428571429,0.747767857142857,0.724390243902439,0.689300411522634,0.724390243902439,0.662946428571429,0.692307692307692,0.5,0.331473214285714,0.457589285714286,0.705357142857143,1793,0.705357142857143
"163","NBC","hahaData","0",0.704241071428571,0.408482142857143,0.673163041489976,0.733969425954657,0.5,1.84735894607966e-35,0.110228418846418,0.674107142857143,0.734375,0.717339667458432,0.692631578947368,0.717339667458432,0.674107142857143,0.695051783659379,0.5,0.337053571428571,0.469866071428571,0.704241071428571,1793,0.704241071428571
"164","NBC","hahaData","0",0.707589285714286,0.415178571428571,0.676598927649027,0.737207734730346,0.5,1.32500187555459e-36,0.122466002662237,0.678571428571429,0.736607142857143,0.720379146919431,0.69620253164557,0.720379146919431,0.678571428571429,0.698850574712644,0.5,0.339285714285714,0.470982142857143,0.707589285714286,1793,0.707589285714286
"165","NBC","hahaData","0",0.703125,0.40625,0.672018173973707,0.732889560444635,0.5,4.39911356076198e-35,0.581067979336685,0.691964285714286,0.714285714285714,0.707762557077626,0.698689956331878,0.707762557077626,0.691964285714286,0.699774266365689,0.5,0.345982142857143,0.488839285714286,0.703125,1793,0.703125
"166","NBC","hahaData","0",0.717633928571429,0.435267857142857,0.686918308150704,0.74691089991206,0.5,3.65524550450102e-40,0.0119107204205032,0.671875,0.763392857142857,0.73955773955774,0.699386503067485,0.73955773955774,0.671875,0.704093567251462,0.5,0.3359375,0.454241071428571,0.717633928571429,1793,0.717633928571429
"167","NBC","hahaData","0",0.7109375,0.421875,0.680036754186083,0.740444096751189,0.5,9.05588151382729e-38,0.00425916266918768,0.658482142857143,0.763392857142857,0.735660847880299,0.690909090909091,0.735660847880299,0.658482142857143,0.694935217903416,0.5,0.329241071428571,0.447544642857143,0.7109375,1793,0.7109375
"168","NBC","hahaData","0",0.745535714285714,0.491071428571429,0.71567973972141,0.773767296700111,0.5,4.47845247377594e-51,0.0400701380551813,0.709821428571429,0.78125,0.764423076923077,0.729166666666667,0.764423076923077,0.709821428571429,0.736111111111111,0.5,0.354910714285714,0.464285714285714,0.745535714285714,1793,0.745535714285714
"169","NBC","hahaData","0",0.7265625,0.453125,0.696106200034548,0.755520773377534,0.5,1.72781218077994e-43,0.0409135529844967,0.689732142857143,0.763392857142857,0.744578313253012,0.711018711018711,0.744578313253012,0.689732142857143,0.716106604866744,0.5,0.344866071428571,0.463169642857143,0.7265625,1793,0.7265625
"170","NBC","hahaData","0",0.707589285714286,0.415178571428571,0.676598927649027,0.737207734730346,0.5,1.32500187555459e-36,5.92662406053603e-05,0.633928571428571,0.78125,0.743455497382199,0.680933852140078,0.743455497382199,0.633928571428571,0.68433734939759,0.5,0.316964285714286,0.426339285714286,0.707589285714286,1793,0.707589285714286
"171","The Guardian","hahaData","0",0.69656862745098,0.393137254901961,0.67610124109961,0.716469607255823,0.5,1.52321551576038e-72,0.126674262213166,0.677450980392157,0.715686274509804,0.704383282364934,0.68932955618508,0.704383282364934,0.677450980392157,0.690654672663668,0.5,0.338725490196078,0.480882352941176,0.69656862745098,4081,0.69656862745098
"172","The Guardian","hahaData","0",0.677450980392157,0.354901960784314,0.656676981570719,0.697713792971541,0.5,3.35414580458094e-59,0.0262771327048553,0.649019607843137,0.705882352941177,0.688149688149688,0.667903525046382,0.688149688149688,0.649019607843137,0.668012108980827,0.5,0.324509803921569,0.47156862745098,0.677450980392157,4081,0.677450980392157
"173","The Guardian","hahaData","0",0.692647058823529,0.385294117647059,0.672113525603989,0.71262551689663,0.5,1.10287961251668e-69,0.110166297190377,0.672549019607843,0.712745098039216,0.700715015321757,0.685202639019793,0.700715015321757,0.672549019607843,0.686343171585793,0.5,0.336274509803922,0.479901960784314,0.692647058823529,4081,0.69264705882353
"174","The Guardian","hahaData","0",0.676470588235294,0.352941176470588,0.655681926109108,0.696750894624644,0.5,1.47780183156702e-58,0.000294580142585266,0.630392156862745,0.722549019607843,0.694384449244061,0.661579892280072,0.694384449244061,0.630392156862745,0.660842754367934,0.5,0.315196078431373,0.453921568627451,0.676470588235294,4081,0.676470588235294
"175","The Guardian","hahaData","0",0.682352941176471,0.364705882352941,0.661653792079692,0.702526749682228,0.5,1.76621824264738e-62,0.000138674861551713,0.634313725490196,0.730392156862745,0.70173535791757,0.666368515205724,0.70173535791757,0.634313725490196,0.666323377960865,0.5,0.317156862745098,0.451960784313725,0.682352941176471,4081,0.682352941176471
"176","The Guardian","hahaData","0",0.684313725490196,0.368627450980392,0.66364523642882,0.704451211348488,0.5,8.09600650925756e-64,8.40631644653396e-07,0.622549019607843,0.746078431372549,0.710290827740492,0.664048865619546,0.710290827740492,0.622549019607843,0.663531870428422,0.5,0.311274509803922,0.438235294117647,0.684313725490196,4081,0.684313725490196
"177","The Guardian","hahaData","0",0.686274509803922,0.372549019607843,0.66563709535197,0.706375257927819,0.5,3.57918855417752e-65,4.67249051961483e-05,0.635294117647059,0.737254901960784,0.707423580786026,0.669039145907473,0.707423580786026,0.635294117647059,0.669421487603306,0.5,0.317647058823529,0.449019607843137,0.686274509803922,4081,0.686274509803922
"178","The Guardian","hahaData","0",0.68921568627451,0.37843137254902,0.668625665657726,0.709260544892557,0.5,3.10795832910912e-67,0.141708681282637,0.670588235294118,0.707843137254902,0.696537678207739,0.68241965973535,0.696537678207739,0.670588235294118,0.683316683316683,0.5,0.335294117647059,0.481372549019608,0.68921568627451,4081,0.68921568627451
"179","The Guardian","hahaData","0",0.675,0.35,0.654189533424768,0.695306356373717,0.5,1.34400718152039e-57,0.0874845928983448,0.652941176470588,0.697058823529412,0.683076923076923,0.667605633802817,0.683076923076923,0.652941176470588,0.667669172932331,0.5,0.326470588235294,0.477941176470588,0.675,4081,0.675
"180","The Guardian","hahaData","0",0.67843137254902,0.356862745098039,0.657672138918173,0.698676589312605,0.5,7.54510209875866e-60,0.329021842646501,0.665686274509804,0.691176470588235,0.683098591549296,0.673996175908222,0.683098591549296,0.665686274509804,0.674280039721946,0.5,0.332843137254902,0.487254901960784,0.67843137254902,4081,0.67843137254902
"181","Washingtonpost","hahaData","0",0.717849223946785,0.43569844789357,0.69646167577839,0.738526024323056,0.5,4.16375513694107e-79,0.859275199117734,0.715077605321508,0.720620842572062,0.719063545150502,0.71664829106946,0.719063545150502,0.715077605321508,0.717065036131184,0.5,0.357538802660754,0.497228381374723,0.717849223946785,3608,0.717849223946785
"182","Washingtonpost","hahaData","0",0.709534368070953,0.419068736141907,0.687979307159128,0.730405910356813,0.5,3.78283290811709e-73,0.0045178887643279,0.672949002217295,0.746119733924612,0.726076555023923,0.695247933884298,0.726076555023923,0.672949002217295,0.698504027617952,0.5,0.336474501108647,0.463414634146341,0.709534368070953,3608,0.709534368070953
"183","Washingtonpost","hahaData","0",0.708425720620843,0.416851441241685,0.686848971979004,0.72932258009669,0.5,2.25095111867217e-72,0.126991804717802,0.688470066518847,0.728381374722838,0.717090069284065,0.700426439232409,0.717090069284065,0.688470066518847,0.702488687782805,0.5,0.344235033259424,0.480044345898004,0.708425720620843,3608,0.708425720620843
"184","Washingtonpost","hahaData","0",0.712860310421286,0.425720620842572,0.691371221828528,0.733654990486962,0.5,1.68337456600305e-75,0.058850097055982,0.688470066518847,0.737250554323725,0.723776223776224,0.702959830866808,0.723776223776224,0.688470066518847,0.705681818181818,0.5,0.344235033259424,0.475609756097561,0.712860310421286,3608,0.712860310421286
"185","Washingtonpost","hahaData","0",0.707871396895787,0.415742793791574,0.686283860922336,0.728780858339706,0.5,5.46886432628483e-72,0.116838050159448,0.687361419068736,0.728381374722838,0.716763005780347,0.699680511182109,0.716763005780347,0.687361419068736,0.701754385964912,0.5,0.343680709534368,0.479490022172949,0.707871396895787,3608,0.707871396895787
"186","Washingtonpost","hahaData","0",0.718957871396896,0.437915742793792,0.697593312713889,0.739608050598113,0.5,6.38259432559211e-80,0.286479057416112,0.70509977827051,0.732815964523282,0.725199543899658,0.713052858683927,0.725199543899658,0.70509977827051,0.715008431703204,0.5,0.352549889135255,0.486141906873614,0.718957871396896,3608,0.718957871396896
"187","Washingtonpost","hahaData","0",0.700110864745011,0.400221729490022,0.678376226663655,0.721192826857501,0.5,1.03292094638454e-66,0.000582857301046113,0.655210643015521,0.745011086474501,0.719853836784409,0.683621566632757,0.719853836784409,0.655210643015521,0.686012768427162,0.5,0.327605321507761,0.45509977827051,0.700110864745011,3608,0.700110864745011
"188","Washingtonpost","hahaData","0",0.721729490022173,0.443458980044346,0.700423087563045,0.742312432559959,0.5,5.59708956610503e-82,0.0109580259838781,0.689578713968958,0.753880266075388,0.73696682464455,0.708333333333333,0.73696682464455,0.689578713968958,0.712485681557847,0.5,0.344789356984479,0.467849223946785,0.721729490022173,3608,0.721729490022173
"189","Washingtonpost","hahaData","0",0.692350332594235,0.38470066518847,0.670475798339287,0.713597578188351,0.5,1.1647723432173e-61,0.050868048110031,0.66629711751663,0.71840354767184,0.702923976608187,0.682824025289779,0.702923976608187,0.66629711751663,0.684120660216278,0.5,0.333148558758315,0.473946784922395,0.692350332594235,3608,0.692350332594235
"190","Washingtonpost","hahaData","0",0.689578713968958,0.379157427937916,0.667655933525063,0.710883270078252,0.5,6.56041207834745e-60,0.0572238508776777,0.664079822616408,0.715077605321508,0.699766355140187,0.680379746835443,0.699766355140187,0.664079822616408,0.681456200227531,0.5,0.332039911308204,0.47450110864745,0.689578713968958,3608,0.689578713968958
"191","Fox","hahaData","0",0.641791044776119,0.283582089552239,0.581199958446188,0.69920727937434,0.5,2.00688047280316e-06,0.0320887339782314,0.559701492537313,0.723880597014925,0.669642857142857,0.621794871794872,0.669642857142857,0.559701492537313,0.609756097560976,0.5,0.279850746268657,0.417910447761194,0.641791044776119,537,0.641791044776119
"192","Fox","hahaData","0",0.604477611940298,0.208955223880597,0.543179900755953,0.663437754243836,0.5,0.00037506124047981,0.496567716007234,0.574626865671642,0.634328358208955,0.611111111111111,0.598591549295775,0.611111111111111,0.574626865671642,0.592307692307692,0.5,0.287313432835821,0.470149253731343,0.604477611940299,537,0.604477611940299
"193","Fox","hahaData","0",0.671641791044776,0.343283582089552,0.611883873259782,0.727553279739351,0.5,9.96101426385442e-09,0.337355651776362,0.708955223880597,0.634328358208955,0.659722222222222,0.685483870967742,0.659722222222222,0.708955223880597,0.683453237410072,0.5,0.354477611940299,0.537313432835821,0.671641791044776,537,0.671641791044776
"194","Fox","hahaData","0",0.664179104477612,0.328358208955224,0.604189728950544,0.720490122081304,0.5,4.13353655559324e-08,0.598161452683528,0.641791044776119,0.686567164179104,0.671875,0.657142857142857,0.671875,0.641791044776119,0.656488549618321,0.5,0.32089552238806,0.477611940298507,0.664179104477612,537,0.664179104477612
"195","Fox","hahaData","0",0.66044776119403,0.32089552238806,0.600348523582047,0.716952629569217,0.5,8.21723924307304e-08,0.0118734386660867,0.567164179104478,0.753731343283582,0.697247706422018,0.635220125786163,0.697247706422018,0.567164179104478,0.625514403292181,0.5,0.283582089552239,0.406716417910448,0.66044776119403,537,0.66044776119403
"196","Fox","hahaData","0",0.664179104477612,0.328358208955224,0.604189728950544,0.720490122081304,0.5,4.13353655559324e-08,0.916051072281896,0.671641791044776,0.656716417910448,0.661764705882353,0.666666666666667,0.661764705882353,0.671641791044776,0.666666666666667,0.5,0.335820895522388,0.507462686567164,0.664179104477612,537,0.664179104477612
"197","Fox","hahaData","0",0.694029850746269,0.388059701492537,0.63506264215621,0.748645579430984,0.5,9.35501779388176e-11,0.740421986249594,0.708955223880597,0.67910447761194,0.688405797101449,0.7,0.688405797101449,0.708955223880597,0.698529411764706,0.5,0.354477611940299,0.514925373134328,0.694029850746269,537,0.694029850746269
"198","Fox","hahaData","0",0.641791044776119,0.283582089552239,0.581199958446188,0.69920727937434,0.5,2.00688047280316e-06,0.759462865379934,0.626865671641791,0.656716417910448,0.646153846153846,0.63768115942029,0.646153846153846,0.626865671641791,0.636363636363636,0.5,0.313432835820896,0.485074626865672,0.641791044776119,537,0.641791044776119
"199","Fox","hahaData","0",0.667910447761194,0.335820895522388,0.608034834804281,0.724023683222534,0.5,2.045800911994e-08,0.0563917094870709,0.597014925373134,0.738805970149254,0.695652173913043,0.647058823529412,0.695652173913043,0.597014925373134,0.642570281124498,0.5,0.298507462686567,0.42910447761194,0.667910447761194,537,0.667910447761194
"200","Fox","hahaData","0",0.667910447761194,0.335820895522388,0.608034834804281,0.724023683222534,0.5,2.045800911994e-08,0.0898865224397833,0.604477611940298,0.73134328358209,0.692307692307692,0.649006622516556,0.692307692307692,0.604477611940298,0.645418326693227,0.5,0.302238805970149,0.436567164179104,0.667910447761194,537,0.667910447761194
"201","LATimes","hahaData","0",0.675229357798165,0.35045871559633,0.646525376182383,0.702983826672844,0.5,9.9374264263852e-32,0.425311075539356,0.660550458715596,0.689908256880734,0.680529300567108,0.670231729055259,0.680529300567108,0.660550458715596,0.670391061452514,0.5,0.330275229357798,0.485321100917431,0.675229357798165,2183,0.675229357798165
"202","LATimes","hahaData","0",0.706422018348624,0.412844036697248,0.678396473643396,0.733328362612113,0.5,1.20763926779292e-43,0.341945163536065,0.689908256880734,0.722935779816514,0.713472485768501,0.699822380106572,0.713472485768501,0.689908256880734,0.701492537313433,0.5,0.344954128440367,0.48348623853211,0.706422018348624,2183,0.706422018348624
"203","LATimes","hahaData","0",0.699082568807339,0.398165137614679,0.670884175425107,0.726201720806638,0.5,1.20071115841485e-40,0.109319980365189,0.726605504587156,0.671559633027523,0.688695652173913,0.710679611650485,0.688695652173913,0.726605504587156,0.707142857142857,0.5,0.363302752293578,0.527522935779816,0.699082568807339,2183,0.699082568807339
"204","LATimes","hahaData","0",0.701834862385321,0.403669724770642,0.673700310668362,0.728875190624906,0.5,9.32384334045625e-42,1,0.702752293577982,0.700917431192661,0.701465201465202,0.702205882352941,0.701465201465201,0.702752293577982,0.702108157653529,0.5,0.351376146788991,0.500917431192661,0.701834862385321,2183,0.701834862385321
"205","LATimes","hahaData","0",0.68256880733945,0.365137614678899,0.654011434334208,0.710136771939134,0.5,2.42995670045856e-34,0.871872087808076,0.686238532110092,0.678899082568807,0.681238615664845,0.683918669131238,0.681238615664845,0.686238532110092,0.683729433272395,0.5,0.343119266055046,0.503669724770642,0.68256880733945,2183,0.68256880733945
"206","LATimes","hahaData","0",0.679816513761468,0.359633027522936,0.651203244708296,0.707455337321366,0.5,2.39110806303575e-33,0.914743327306488,0.677064220183486,0.68256880733945,0.680811808118081,0.678832116788321,0.680811808118081,0.677064220183486,0.678932842686293,0.5,0.338532110091743,0.497247706422018,0.679816513761468,2183,0.679816513761468
"207","LATimes","hahaData","0",0.707339449541284,0.414678899082569,0.67933610002154,0.734218602177622,0.5,4.99673753485104e-44,0.218037432565448,0.728440366972477,0.686238532110092,0.698943661971831,0.716475095785441,0.698943661971831,0.728440366972477,0.713387241689128,0.5,0.364220183486239,0.521100917431193,0.707339449541284,2183,0.707339449541284
"208","LATimes","hahaData","0",0.695412844036697,0.390825688073394,0.667131132375211,0.722635285843596,0.5,3.41096704331097e-39,0.0547475249956706,0.662385321100917,0.728440366972477,0.709233791748527,0.683304647160069,0.709233791748527,0.662385321100917,0.685009487666034,0.5,0.331192660550459,0.46697247706422,0.695412844036697,2183,0.695412844036697
"209","LATimes","hahaData","0",0.674311926605505,0.348623853211009,0.645590167152132,0.702089159074395,0.5,2.06816591071704e-31,0.915464151412413,0.671559633027523,0.677064220183486,0.675276752767528,0.673357664233577,0.675276752767528,0.671559633027523,0.673413063477461,0.5,0.335779816513761,0.497247706422018,0.674311926605505,2183,0.674311926605505
"210","LATimes","hahaData","0",0.672477064220183,0.344954128440367,0.643720111639173,0.700299460554745,0.5,8.84722283265697e-31,0.112338725829823,0.644036697247706,0.700917431192661,0.682879377431907,0.663194444444444,0.682879377431907,0.644036697247706,0.662889518413598,0.5,0.322018348623853,0.471559633027523,0.672477064220183,2183,0.672477064220183
"211","Yahoo","hahaData","0",0.544198895027624,0.0883977900552486,0.522975696895279,0.565302669742779,0.5,2.05872827096281e-05,3.38559957771922e-13,0.438305709023941,0.650092081031308,0.55607476635514,0.536474164133739,0.55607476635514,0.438305709023941,0.490216271884655,0.5,0.219152854511971,0.394106813996317,0.544198895027624,4344,0.544198895027624
"212","Yahoo","hahaData","0",0.548342541436464,0.0966850828729282,0.527129921910471,0.569424540165484,0.5,3.59772535790584e-06,0.000212565551632158,0.494475138121547,0.602209944751381,0.554179566563468,0.543640897755611,0.554179566563467,0.494475138121547,0.522627737226277,0.5,0.247237569060773,0.446132596685083,0.548342541436464,4344,0.548342541436464
"213","Yahoo","hahaData","0",0.529926335174954,0.0598526703499078,0.508677851974481,0.551093961209354,0.5,0.00281429566491241,2.42062876112111e-13,0.421731123388582,0.638121546961326,0.538190364277321,0.524602573807721,0.538190364277321,0.421731123388582,0.472896231285493,0.5,0.210865561694291,0.391804788213628,0.529926335174954,4344,0.529926335174954
"214","Yahoo","hahaData","0",0.535451197053407,0.0709023941068141,0.51421045519914,0.556596153280281,0.5,0.000511428776427478,1.73294120842011e-07,0.458563535911602,0.612338858195212,0.541893362350381,0.53072625698324,0.541893362350381,0.458563535911602,0.496758104738155,0.5,0.229281767955801,0.423112338858195,0.535451197053407,4344,0.535451197053407
"215","Yahoo","hahaData","0",0.551565377532228,0.103130755064457,0.530361996926726,0.572629428000124,0.5,8.38247676849109e-07,0.000606923968166207,0.501841620626151,0.601289134438306,0.557259713701431,0.546901172529313,0.557259713701431,0.501841620626151,0.528100775193798,0.5,0.250920810313076,0.450276243093923,0.551565377532228,4344,0.551565377532228
"216","Yahoo","hahaData","0",0.522099447513812,0.0441988950276244,0.50084440952543,0.543294776285222,0.5,0.0207416364944615,3.05972012199101e-09,0.433701657458564,0.610497237569061,0.526845637583893,0.518779342723005,0.526845637583893,0.433701657458564,0.475757575757576,0.5,0.216850828729282,0.411602209944751,0.522099447513812,4344,0.522099447513812
"217","Yahoo","hahaData","0",0.533609576427256,0.0672191528545121,0.512365967341693,0.554762376091053,0.5,0.000928145474818308,6.8972259231015e-07,0.460405156537753,0.606813996316759,0.539374325782093,0.529317269076305,0.539374325782093,0.460405156537753,0.496770988574267,0.5,0.230202578268877,0.426795580110497,0.533609576427256,4344,0.533609576427256
